time,p_x,p_y,p_z
2.235000000000000142e+01,6.664192676544189453e-01,-7.621846199035644531e-01,8.653020858764648438e-01
2.235999999999999943e+01,6.655423641204833984e-01,-7.632650136947631836e-01,8.650255203247070312e-01
2.237000000000000099e+01,6.647025942802429199e-01,-7.643260955810546875e-01,8.647575378417968750e-01
2.237999999999999901e+01,6.639005541801452637e-01,-7.653683423995971680e-01,8.644956350326538086e-01
2.239000000000000057e+01,6.631366014480590820e-01,-7.663915157318115234e-01,8.642410039901733398e-01
2.239999999999999858e+01,6.624117493629455566e-01,-7.673954367637634277e-01,8.639980554580688477e-01
2.241000000000000014e+01,6.617263555526733398e-01,-7.683803439140319824e-01,8.637633323669433594e-01
2.242000000000000171e+01,6.610813736915588379e-01,-7.693461179733276367e-01,8.635406494140625000e-01
2.242999999999999972e+01,6.604771614074707031e-01,-7.702934741973876953e-01,8.633297085762023926e-01
2.244000000000000128e+01,6.599141955375671387e-01,-7.712224721908569336e-01,8.631305694580078125e-01
2.244999999999999929e+01,6.593923568725585938e-01,-7.721334695816040039e-01,8.629404306411743164e-01
2.246000000000000085e+01,6.589115858078002930e-01,-7.730270028114318848e-01,8.627559542655944824e-01
2.246999999999999886e+01,6.584720611572265625e-01,-7.739025950431823730e-01,8.625811338424682617e-01
2.248000000000000043e+01,6.580733060836791992e-01,-7.747603058815002441e-01,8.624119162559509277e-01
2.248999999999999844e+01,6.577154994010925293e-01,-7.756002545356750488e-01,8.622525930404663086e-01
2.250000000000000000e+01,6.573987007141113281e-01,-7.764224410057067871e-01,8.621003627777099609e-01
2.251000000000000156e+01,6.571235060691833496e-01,-7.772273421287536621e-01,8.619614839553833008e-01
2.251999999999999957e+01,6.568897962570190430e-01,-7.780157327651977539e-01,8.618373870849609375e-01
2.253000000000000114e+01,6.566973328590393066e-01,-7.787880897521972656e-01,8.617232441902160645e-01
2.253999999999999915e+01,6.565454602241516113e-01,-7.795448899269104004e-01,8.616122007369995117e-01
2.255000000000000071e+01,6.564341783523559570e-01,-7.802857160568237305e-01,8.615126013755798340e-01
2.255999999999999872e+01,6.563631296157836914e-01,-7.810101509094238281e-01,8.614270091056823730e-01
2.257000000000000028e+01,6.563316583633422852e-01,-7.817183732986450195e-01,8.613483309745788574e-01
2.257999999999999829e+01,6.563398838043212891e-01,-7.824105024337768555e-01,8.612747788429260254e-01
2.258999999999999986e+01,6.563875079154968262e-01,-7.830875515937805176e-01,8.612092733383178711e-01
2.260000000000000142e+01,6.564748883247375488e-01,-7.837499380111694336e-01,8.611564040184020996e-01
2.260999999999999943e+01,6.566011905670166016e-01,-7.843982577323913574e-01,8.611084818840026855e-01
2.262000000000000099e+01,6.567656397819519043e-01,-7.850327491760253906e-01,8.610603213310241699e-01
2.262999999999999901e+01,6.569675207138061523e-01,-7.856529355049133301e-01,8.610193133354187012e-01
2.264000000000000057e+01,6.572059988975524902e-01,-7.862589359283447266e-01,8.609794974327087402e-01
2.264999999999999858e+01,6.574803590774536133e-01,-7.868507504463195801e-01,8.609363436698913574e-01
2.266000000000000014e+01,6.577901840209960938e-01,-7.874287366867065430e-01,8.608922362327575684e-01
2.267000000000000171e+01,6.581353545188903809e-01,-7.879935503005981445e-01,8.608580827713012695e-01
2.267999999999999972e+01,6.585152149200439453e-01,-7.885459661483764648e-01,8.608344793319702148e-01
2.269000000000000128e+01,6.589285135269165039e-01,-7.890861630439758301e-01,8.608153462409973145e-01
2.269999999999999929e+01,6.593741774559020996e-01,-7.896144390106201172e-01,8.608029484748840332e-01
2.271000000000000085e+01,6.598509550094604492e-01,-7.901304960250854492e-01,8.607891201972961426e-01
2.271999999999999886e+01,6.603581309318542480e-01,-7.906338572502136230e-01,8.607792258262634277e-01
2.273000000000000043e+01,6.608948707580566406e-01,-7.911245822906494141e-01,8.607647418975830078e-01
2.273999999999999844e+01,6.614608168601989746e-01,-7.916033267974853516e-01,8.607487678527832031e-01
2.275000000000000000e+01,6.620559692382812500e-01,-7.920707464218139648e-01,8.607441782951354980e-01
2.276000000000000156e+01,6.626796722412109375e-01,-7.925274372100830078e-01,8.607516884803771973e-01
2.276999999999999957e+01,6.633309721946716309e-01,-7.929742932319641113e-01,8.607649803161621094e-01
2.278000000000000114e+01,6.640086174011230469e-01,-7.934115529060363770e-01,8.607820868492126465e-01
2.278999999999999915e+01,6.647114157676696777e-01,-7.938389182090759277e-01,8.608120679855346680e-01
2.280000000000000071e+01,6.654379963874816895e-01,-7.942562103271484375e-01,8.608410358428955078e-01
2.280999999999999872e+01,6.661878824234008789e-01,-7.946635484695434570e-01,8.608630299568176270e-01
2.282000000000000028e+01,6.669610738754272461e-01,-7.950615882873535156e-01,8.608947396278381348e-01
2.282999999999999829e+01,6.677572131156921387e-01,-7.954508662223815918e-01,8.609389066696166992e-01
2.283999999999999986e+01,6.685755252838134766e-01,-7.958320975303649902e-01,8.609887957572937012e-01
2.285000000000000142e+01,6.694148182868957520e-01,-7.962054014205932617e-01,8.610414266586303711e-01
2.285999999999999943e+01,6.702735424041748047e-01,-7.965709567070007324e-01,8.610950112342834473e-01
2.287000000000000099e+01,6.711502075195312500e-01,-7.969282865524291992e-01,8.611451387405395508e-01
2.287999999999999901e+01,6.720439791679382324e-01,-7.972772717475891113e-01,8.611950278282165527e-01
2.289000000000000057e+01,6.729539632797241211e-01,-7.976176738739013672e-01,8.612407445907592773e-01
2.289999999999999858e+01,6.738796234130859375e-01,-7.979500889778137207e-01,8.612972497940063477e-01
2.291000000000000014e+01,6.748205423355102539e-01,-7.982750535011291504e-01,8.613612055778503418e-01
2.292000000000000171e+01,6.757755279541015625e-01,-7.985934019088745117e-01,8.614276647567749023e-01
2.292999999999999972e+01,6.767431497573852539e-01,-7.989053726196289062e-01,8.614957332611083984e-01
2.294000000000000128e+01,6.777221560478210449e-01,-7.992110848426818848e-01,8.615607619285583496e-01
2.294999999999999929e+01,6.787110567092895508e-01,-7.995104193687438965e-01,8.616226911544799805e-01
2.296000000000000085e+01,6.797091960906982422e-01,-7.998033165931701660e-01,8.616797924041748047e-01
2.296999999999999886e+01,6.807159185409545898e-01,-8.000898957252502441e-01,8.617322444915771484e-01
2.298000000000000043e+01,6.817308664321899414e-01,-8.003705143928527832e-01,8.617842793464660645e-01
2.298999999999999844e+01,6.827536225318908691e-01,-8.006457090377807617e-01,8.618448972702026367e-01
2.300000000000000000e+01,6.837835907936096191e-01,-8.009160161018371582e-01,8.619147539138793945e-01
2.301000000000000156e+01,6.848195195198059082e-01,-8.011815547943115234e-01,8.619892001152038574e-01
2.301999999999999957e+01,6.858597397804260254e-01,-8.014422655105590820e-01,8.620665073394775391e-01
2.303000000000000114e+01,6.869031786918640137e-01,-8.016982674598693848e-01,8.621382713317871094e-01
2.303999999999999915e+01,6.879487037658691406e-01,-8.019495010375976562e-01,8.622010946273803711e-01
2.305000000000000071e+01,6.889954209327697754e-01,-8.021963834762573242e-01,8.622563481330871582e-01
2.305999999999999872e+01,6.900425553321838379e-01,-8.024393320083618164e-01,8.623120188713073730e-01
2.307000000000000028e+01,6.910895109176635742e-01,-8.026783466339111328e-01,8.623668551445007324e-01
2.307999999999999829e+01,6.921355724334716797e-01,-8.029140233993530273e-01,8.624298572540283203e-01
2.308999999999999986e+01,6.931798458099365234e-01,-8.031466603279113770e-01,8.624944090843200684e-01
2.310000000000000142e+01,6.942213773727416992e-01,-8.033757805824279785e-01,8.625655174255371094e-01
2.310999999999999943e+01,6.952592134475708008e-01,-8.036015033721923828e-01,8.626379966735839844e-01
2.312000000000000099e+01,6.962923407554626465e-01,-8.038241863250732422e-01,8.627052903175354004e-01
2.312999999999999901e+01,6.973202228546142578e-01,-8.040436506271362305e-01,8.627688288688659668e-01
2.314000000000000057e+01,6.983419656753540039e-01,-8.042604923248291016e-01,8.628278970718383789e-01
2.314999999999999858e+01,6.993570923805236816e-01,-8.044749498367309570e-01,8.628928065299987793e-01
2.316000000000000014e+01,7.003648877143859863e-01,-8.046875000000000000e-01,8.629603385925292969e-01
2.317000000000000171e+01,7.013648748397827148e-01,-8.048980236053466797e-01,8.630315065383911133e-01
2.317999999999999972e+01,7.023561000823974609e-01,-8.051067590713500977e-01,8.631016612052917480e-01
